group,metric,count,mean,std,min,max
ice_mud_high__15dogs,dog-std,20,0.0702900577811284,0.02170699964342193,0.03525921021011564,0.11579935257558985
ice_mud_high__15dogs,fit-avg,20,0.04241222222222222,0.008560966470766032,0.03391111111111111,0.07248888888888888
ice_mud_high__15dogs,fit-max,20,0.1361111111111111,0.030273445153822208,0.07777777777777777,0.2333333333333333
ice_mud_high__15dogs,fit-min,20,0.0,0.0,0.0,0.0
ice_mud_high__15dogs,fit-std,20,0.02886743087446802,0.004084841310867641,0.02218453470882167,0.04289611913724873
ice_mud_high__15dogs,gen,20,100.0,0.0,100.0,100.0
ice_mud_high__15dogs,mrph-avg,20,0.5988012746184609,0.06925903376671899,0.40948366985922263,0.6963521905417625
ice_mud_high__15dogs,mrph-max,20,0.8353543264236657,0.08689988507727492,0.6260645083932417,0.9440619751968199
ice_mud_high__15dogs,mrph-min,20,0.27182350097489144,0.07276567443117946,0.15874733372339542,0.4027029910567586
ice_mud_high__15dogs,mrph-std,20,0.11645120777687518,0.017831591308721792,0.08746048277672747,0.1522260906339528
ice_mud_high__15dogs,pen-avg,20,0.2507835931242928,0.14491564076442912,0.09298671092152844,0.6721770795826036
ice_mud_high__15dogs,pen-max,20,0.5009344121754494,0.07812468266357692,0.28754177123375846,0.7235846062042867
ice_mud_high__15dogs,pen-min,20,0.17302290644553084,0.12882696041311406,0.038183719604581626,0.5256045774403847
ice_mud_high__15dogs,pen-std,20,0.052010733240002466,0.014814210898678662,0.02656499297196867,0.078637048343551
ice_mud_high__15dogs,shp-avg,20,0.36376280595063704,0.03886630416277149,0.27592601308425385,0.41402272715315314
ice_mud_high__15dogs,shp-max,20,0.42939889766148914,0.034654832858389266,0.34315510452867587,0.4805828071697356
ice_mud_high__15dogs,shp-min,20,0.2900607576431337,0.02530156791011189,0.21464938860656377,0.32470520633156996
ice_mud_high__15dogs,shp-std,20,0.024953302530796508,0.002096954175421184,0.021307505623692536,0.02957978061191841
ice_mud_high__20dogs,cap-avg,20,0.08298333333333333,0.009125955048955456,0.06433333333333333,0.10333333333333333
ice_mud_high__20dogs,cap-max,20,0.25333333333333335,0.04268749491621898,0.20000000000000004,0.3333333333333333
ice_mud_high__20dogs,cap-min,20,0.0,0.0,0.0,0.0
ice_mud_high__20dogs,cap-std,20,0.054508514139188925,0.003926363557069717,0.04827122446252126,0.06387139857209607
ice_mud_high__20dogs,dog-avg,20,0.3867325432918198,0.10873427524891448,0.24044460248528093,0.655898945504023
ice_mud_high__20dogs,dog-max,20,0.6980584481813104,0.0831827318829269,0.3997428588259819,0.8078237346539526
ice_mud_high__20dogs,dog-min,20,0.27676819949313003,0.12593358523424614,0.13517800301014124,0.5778118366070478
ice_mud_high__20dogs,dog-std,20,0.07378107029318735,0.02646897901838991,0.023457910043766527,0.13269515798379256
ice_mud_high__20dogs,fit-avg,20,0.05808833333333333,0.006388168534268815,0.04503333333333334,0.07233333333333332
ice_mud_high__20dogs,fit-max,20,0.17733333333333332,0.029881246441353287,0.13999999999999999,0.2333333333333333
ice_mud_high__20dogs,fit-min,20,0.0,0.0,0.0,0.0
ice_mud_high__20dogs,fit-std,20,0.03815595989743224,0.002748454489948801,0.03378985712376488,0.04470997900046724
ice_mud_high__20dogs,gen,20,100.0,0.0,100.0,100.0
ice_mud_high__20dogs,mrph-avg,20,0.5527494780378462,0.06871464267744089,0.4353274316641187,0.704821169963046
ice_mud_high__20dogs,mrph-max,20,0.8040159147322129,0.06564304144487017,0.6694943275463058,0.9203703703703704
ice_mud_high__20dogs,mrph-min,20,0.24621479822395267,0.07555915969235637,0.11203703703703703,0.36931644038281314
ice_mud_high__20dogs,mrph-std,20,0.11799287668627018,0.018264372136600225,0.09244386995687782,0.16021481684958605
ice_mud_high__20dogs,pen-avg,20,0.18778265022406251,0.09761741460876076,0.08365927161021312,0.510658336032761
ice_mud_high__20dogs,pen-max,20,0.47781709932844557,0.10552565417894834,0.14568110367767959,0.6146780873264399
ice_mud_high__20dogs,pen-min,20,0.11588576063552843,0.09512937314320995,0.03663798059610526,0.451582653988579
ice_mud_high__20dogs,pen-std,20,0.06011416827926222,0.025149134464469085,0.01948146081207077,0.11647046721617335
ice_mud_high__20dogs,shp-avg,20,0.41562307485199973,0.021458700576264433,0.3559969741693193,0.44292930358741367
ice_mud_high__20dogs,shp-max,20,0.47913027912683376,0.018748504987157577,0.44074183183009286,0.5091559253955231
ice_mud_high__20dogs,shp-min,20,0.3346269476581872,0.02409321248341727,0.29254703760862427,0.38962091789120423
ice_mud_high__20dogs,shp-std,20,0.02696719651468451,0.0035629938586561154,0.020750148914960503,0.03329430282137513
ice_mud_low__15dogs,cap-avg,20,0.06269999999999999,0.014487163326012716,0.04777777777777778,0.1151111111111111
ice_mud_low__15dogs,cap-max,20,0.19111111111111112,0.03471222078180735,0.15555555555555556,0.3111111111111111
ice_mud_low__15dogs,cap-min,20,0.0011111111111111111,0.004843221048378526,0.0,0.022222222222222223
ice_mud_low__15dogs,cap-std,20,0.0400623563259567,0.0064988280563425095,0.03195289743232979,0.06366424273066582
ice_mud_low__15dogs,dog-avg,20,0.5176918628453465,0.1209365159720965,0.27687267742672267,0.7302242598151057
ice_mud_low__15dogs,dog-max,20,0.7844804920223207,0.05229226976875839,0.6698725453934299,0.8767091585466821
