mode,environment,dogs,gen,cap-avg,cap-max,cap-min,cap-std,dog-avg,dog-max,dog-min,dog-std,fit-avg,fit-max,fit-min,fit-std,mrph-avg,mrph-max,mrph-min,mrph-std,pen-avg,pen-max,pen-min,pen-std,shp-avg,shp-max,shp-min,shp-std
evolving,field,15dogs,41,0.11199999999999995,0.29666666666666663,0.0016666666666666648,0.06469331787974697,0.473416643632548,0.6712036794940424,0.37404500534162016,0.05003626635711489,0.07839999999999997,0.2076666666666666,0.001166666666666665,0.04528532251582286,0.585671752020622,0.8361283225533546,0.2774423332951964,0.11243974027973369,0.24301106983821677,0.46566341381555015,0.17513991413014543,0.046342377516714196,0.3942459750221502,0.45800576369728807,0.3266471410630604,0.025280828739068284
evolving,field,15dogs,42,0.11384999999999994,0.29999999999999993,0.0016666666666666648,0.06524827297739458,0.4735447205335898,0.6755440155911205,0.3751016490580275,0.05048381679251438,0.07969499999999996,0.20999999999999996,0.001166666666666665,0.04567379108417617,0.583559542599483,0.842188450456265,0.3050888234152719,0.10814627914158684,0.2410492249059839,0.45658186355680447,0.17115739190538842,0.04446386697013774,0.39530748903747426,0.46755759370139244,0.32866448325844594,0.025550498554875133
evolving,field,15dogs,43,0.11286666666666663,0.3083333333333333,0.0,0.06591465099751212,0.47616348881758946,0.6946262879370378,0.38024233834396226,0.05219699025685974,0.07900666666666661,0.21583333333333327,0.0,0.04614025569825847,0.5830340259808819,0.832649463903628,0.29020565243934576,0.11389620861067347,0.24360107520551438,0.5008059039432327,0.17322126254517445,0.04908061001412589,0.39476138836747693,0.4701878367520096,0.32470712820114617,0.026539574148256383
evolving,field,15dogs,44,0.11154999999999995,0.3133333333333333,0.0,0.06448876588237003,0.4763776436457917,0.708859767416093,0.3844701528638072,0.0536422158264756,0.07808499999999995,0.2193333333333333,0.0,0.04514213611765899,0.5815064023064919,0.8409690288125107,0.2434967374448455,0.1183553557533255,0.2438989271347888,0.5040383807415251,0.17241393437651042,0.05055223145351297,0.39523529215046327,0.4693376548834352,0.3271593144165722,0.02573470509107998
evolving,field,15dogs,45,0.11458333333333329,0.30166666666666664,0.0,0.06727460884651151,0.4734238354421606,0.6821418458759689,0.37950183083320654,0.05009850028492067,0.0802083333333333,0.21116666666666659,0.0,0.047092226192558026,0.5834933951244861,0.8367062055676495,0.2996020060176476,0.1128315523962486,0.24132729770213732,0.4807452245023304,0.17233791881389185,0.047472800445046905,0.39625285633696106,0.46806193496332166,0.3296765591037791,0.026157845779239148
evolving,field,15dogs,46,0.11369999999999995,0.30166666666666664,0.0,0.0652821133071793,0.4706488007851995,0.6969396905087293,0.3816397353036255,0.050395122765292746,0.07958999999999995,0.21116666666666659,0.0,0.0456974793150255,0.5827230868398836,0.8273271675974163,0.26588177204543767,0.10847251087680876,0.23943801447140114,0.4810343986163429,0.17113299153476835,0.04643448508000152,0.3961355776381751,0.471231896568844,0.3296638644405224,0.026301370039729145
evolving,field,15dogs,47,0.11291666666666662,0.3083333333333333,0.0033333333333333296,0.0662361631566447,0.47178372256736323,0.7024274169666149,0.37693768763627816,0.053655078019749294,0.07904166666666661,0.21583333333333327,0.00233333333333333,0.046365314209651266,0.5745502397960871,0.8303092927102513,0.262504724406833,0.11150071303015248,0.24127475307393625,0.5075946794326894,0.17303814126312486,0.05099502681924343,0.39590790908097323,0.4659915661601371,0.324736609625668,0.026044805227273454
evolving,field,15dogs,48,0.11141666666666661,0.30666666666666664,0.0,0.06632521134032673,0.47190308447246593,0.7151681908155141,0.3798832099669927,0.05155824248380235,0.07799166666666661,0.21466666666666662,0.0,0.0464276479382287,0.5738487811167796,0.8179065794729368,0.28181822606921186,0.11469001358329471,0.2426569377896321,0.5096446843033624,0.1747848055800479,0.04885533007119276,0.3952682671505925,0.4579294401427303,0.3235651537511919,0.025032460415460433
evolving,field,15dogs,49,0.11093333333333329,0.295,0.0016666666666666648,0.06424538139704204,0.4725203301389026,0.7042427002866785,0.3787833276554043,0.05328950259179124,0.07765333333333328,0.20649999999999996,0.001166666666666665,0.044971766977929414,0.5745226378827141,0.8329326440014905,0.2818451248328957,0.11284646830641616,0.24214656872049223,0.4930092297816218,0.17155306541901189,0.0486677412275342,0.3950398376832368,0.4677878072664086,0.3266137262090737,0.025455979871584915
evolving,field,15dogs,50,0.1124333333333333,0.29999999999999993,0.0016666666666666648,0.0644419584718097,0.47112343486727204,0.6956234358117135,0.3755806893858421,0.053746621417731524,0.07870333333333329,0.20999999999999996,0.001166666666666665,0.04510937093026677,0.5758922965790833,0.8293353402169444,0.2543746528536904,0.1138473893203571,0.24205786548164837,0.4939811336979253,0.1756055110289575,0.05134732452278481,0.3954071113323883,0.4714825900265961,0.32149891959704285,0.026274178136330966
